0.06	26968
0.08	26968
0.1	26968
0.15	27069
0.2	27230
0.35	27667
0.4	27752
0.45	27892
0.5	27956
4.51	27574.725
4.51	27574.48
4.62	27563.115
4.71	27552.59
4.81	27541.845
4.91	27532.01
4.99	27524.03
5	27521.775
5.49	27468.005
6.01	27416.49
6.48	27370.82
6.97	27327.405
7.49	27287.76
8	27247.74
8	27245.045
8.02	27247.97
8.5	27213.165
9	27179.76
11	27069.965
11.99	27023.405
13.01	26981.68
14.01	26943.84
14.99	26908.905
16.03	26873.74
16.97	26838.665
22	26677.58
32	26323.415
37.01	26138.63
41.99	25956.315
46.99	25779.18
51.98	25607.395
57.02	25413.065
60.01	25351.49
60.17	25349.065
70.01	25057.175
80	24789.11
90.03	24542.82
100.02	24315.835
110	24103.865
120	23906.985
130.02	23720.075
139.97	23549.595
139.98	23549.4
149.98	23383.03
160.04	23225.265
169.99	23076.435
180	22932.82
189.98	22797.78
200	22666.17
210	22540.555
220	22416.395
230	22301.015
240	22185.28
250	22073.31
260	21965.86
270	21860.35
280	21760.675
290	21659.29
