1376.97 1.68999999999994
1377.07 1.72299999999996
1377.17 1.75799999999992
1377.27 1.79399999999998
1377.37 1.82999999999993
1377.47 1.86900000000014
1377.57 1.90800000000002
1377.67 1.94899999999996
1377.77 1.99000000000001
1377.87 2.03300000000002
1377.97 2.07800000000003
1378.07 2.12400000000014
1378.17 2.17200000000003
1378.27 2.21999999999997
1378.37 2.27200000000005
1378.47 2.32500000000005
1378.57 2.37900000000002
1378.67 2.43399999999997
1378.77 2.49399999999997
1378.87 2.55500000000006
1378.97 2.61799999999994
1379.07 2.68200000000002
1379.17 2.75000000000011
1379.27 2.822
1379.37 2.89400000000001
1379.47 2.96899999999994
1379.57 3.04899999999998
1379.67 3.13300000000004
1379.77 3.21699999999998
1379.87 3.30599999999998
1379.97 3.39999999999998
1380.07 3.49700000000001
1380.17 3.59699999999998
1380.27 3.70300000000003
1380.37 3.81299999999999
1380.47 3.93100000000004
1380.57 4.05099999999999
1380.67 4.17500000000001
1380.77 4.30799999999999
1380.87 4.44900000000001
1380.97 4.59499999999997
1381.07 4.745
1381.17 4.90699999999998
1381.27 5.08099999999996
1381.37 5.25699999999995
1381.47 5.44300000000004
1381.57 5.642
1381.67 5.85700000000003
1381.77 6.07600000000002
1381.87 6.30700000000002
1381.97 6.55599999999998
1382.07 6.82499999999999
1382.17 7.10300000000001
1382.27 7.39499999999998
1382.37 7.71300000000002
1382.47 8.05899999999997
1382.57 8.41800000000001
1382.67 8.798
1382.77 9.21199999999999
1382.87 9.666
1382.97 10.139
1383.07 10.644
1383.17 11.198
1383.27 11.816
1383.37 12.461
1383.47 13.153
1383.57 13.917
1383.67 14.788
1383.77 15.702
1383.87 16.69
1383.97 17.787
1384.07 19.078
1384.17 20.44
1384.27 21.929
1384.37 23.59
1384.47 25.638
1384.57 27.8200000000001
1384.67 30.231
1384.77 32.943
1384.87 36.053
1384.97 39.585
1385.07 43.993
1385.17 49.522
1385.27 55.775
1385.37 63.016
1385.47 72.097
1385.57 84.21
1385.67 100.162
1385.77 121.796
1385.87 151.88
1385.97 194.294
1386.07 253.841
1386.17 335.36
1386.27 441.97
1386.37 572.834
1386.47 721.672
1386.57 877.509
1386.67 1028.322
1386.77 1166.077
1386.87 1289.713
1386.97 1402.768
1387.07 1506.023
1387.17 1589.871
1387.27 1632.907
1387.37 1609.691
1387.47 1504.186
1387.57 1320.392
1387.67 1083.301
1387.77 829.777
1387.87 595.021
1387.97 402.196
1388.07 259.23
1388.17 162.008
1388.27 100.306
1388.37 62.9950000000001
1388.47 40.96
1388.57 27.906
1388.67 19.952
1388.77 14.895
1388.87 11.571
1388.97 9.226
1389.07 7.48199999999997
1389.17 6.137
1389.27 5.14999999999998
1389.37 4.37200000000001
1389.47 3.81599999999997
1389.57 3.35300000000001
1389.67 2.92500000000001
1389.77 2.50399999999996
1389.87 2.19100000000003
1389.97 1.96200000000005
1390.07 1.75199999999995
1390.17 1.54299999999995
1390.27 1.38200000000001
1390.37 1.25499999999994
1390.47 1.13900000000001
1390.57 1.02300000000002
1390.67 0.930999999999983
1390.77 0.855999999999938
1390.87 0.785000000000025
1390.97 0.715000000000032
1391.07 0.657999999999959
1391.17 0.610000000000014
1391.27 0.564999999999998
1391.37 0.519999999999982
1391.47 0.483000000000004
1391.57 0.450999999999965
1391.67 0.420000000000016
1391.77 0.390999999999963
1391.87 0.365999999999985
1391.97 0.343000000000018
1392.07 0.322000000000003
1392.17 0.300999999999988
1392.27 0.283999999999992
1392.37 0.267000000000053
1392.47 0.25200000000001
1392.57 0.237000000000023
1392.67 0.22399999999999
1392.77 0.212999999999965
1392.87 0.200999999999965
1392.97 0.190999999999974
