# format  : curve #1.x (tab) curve #1.y (tab) curve #2.x (tab) curve #2.y (tab) ...
# title   : Simulated Spectrum
# abscissa: Energy [eV]
# ordinate: Intensity [counts]
#==========================================================================================================
# Curve #1 (x,y): Config ##: 1
# Reference: W.S.M. Werner, W. Smekal and C. J. Powell, Simulation of Electron Spectra for Surface Analysis (SESSA V2.0) National Institute of Standards and Technology, Gaithersburg, MD (2010), 
# Reliability: 
# Remarks: 
#==========================================================================================================
1.278000e+003	1.178912e-007	
1.278005e+003	1.182194e-007	
1.278010e+003	1.185476e-007	
1.278015e+003	1.188756e-007	
1.278020e+003	1.192035e-007	
1.278024e+003	1.195317e-007	
1.278029e+003	1.198596e-007	
1.278034e+003	1.201876e-007	
1.278039e+003	1.205156e-007	
1.278044e+003	1.208436e-007	
1.278049e+003	1.211713e-007	
1.278054e+003	1.214992e-007	
1.278059e+003	1.218271e-007	
1.278063e+003	1.221548e-007	
1.278068e+003	1.224825e-007	
1.278073e+003	1.228271e-007	
1.278078e+003	1.231800e-007	
1.278083e+003	1.235326e-007	
1.278088e+003	1.238857e-007	
1.278093e+003	1.242385e-007	
1.278098e+003	1.245912e-007	
1.278103e+003	1.249440e-007	
1.278107e+003	1.252965e-007	
1.278112e+003	1.256492e-007	
1.278117e+003	1.260019e-007	
1.278122e+003	1.263543e-007	
1.278127e+003	1.267071e-007	
1.278132e+003	1.270599e-007	
1.278137e+003	1.274127e-007	
1.278142e+003	1.277651e-007	
1.278146e+003	1.281176e-007	
1.278151e+003	1.284703e-007	
1.278156e+003	1.288230e-007	
1.278161e+003	1.291753e-007	
1.278166e+003	1.295281e-007	
1.278171e+003	1.298864e-007	
1.278176e+003	1.302672e-007	
1.278181e+003	1.306488e-007	
1.278186e+003	1.310302e-007	
1.278190e+003	1.314113e-007	
1.278195e+003	1.317927e-007	
1.278200e+003	1.321738e-007	
1.278205e+003	1.325548e-007	
1.278210e+003	1.329359e-007	
1.278215e+003	1.333175e-007	
1.278220e+003	1.336988e-007	
1.278225e+003	1.340802e-007	
1.278229e+003	1.344614e-007	
1.278234e+003	1.348429e-007	
1.278239e+003	1.352241e-007	
1.278244e+003	1.356053e-007	
1.278249e+003	1.359865e-007	
1.278254e+003	1.363676e-007	
1.278259e+003	1.367487e-007	
1.278264e+003	1.371299e-007	
1.278269e+003	1.375113e-007	
1.278273e+003	1.379157e-007	
1.278278e+003	1.383297e-007	
1.278283e+003	1.387440e-007	
1.278288e+003	1.391581e-007	
1.278293e+003	1.395724e-007	
1.278298e+003	1.399866e-007	
1.278303e+003	1.404006e-007	
1.278308e+003	1.408144e-007	
1.278312e+003	1.412285e-007	
1.278317e+003	1.416423e-007	
1.278322e+003	1.420564e-007	
1.278327e+003	1.424704e-007	
1.278332e+003	1.428844e-007	
1.278337e+003	1.432983e-007	
1.278342e+003	1.437122e-007	
1.278347e+003	1.441260e-007	
1.278352e+003	1.445402e-007	
1.278356e+003	1.449541e-007	
1.278361e+003	1.453681e-007	
1.278366e+003	1.457819e-007	
1.278371e+003	1.462049e-007	
1.278376e+003	1.466553e-007	
1.278381e+003	1.471065e-007	
1.278386e+003	1.475579e-007	
1.278391e+003	1.480091e-007	
1.278396e+003	1.484605e-007	
1.278400e+003	1.489118e-007	
1.278405e+003	1.493633e-007	
1.278410e+003	1.498146e-007	
1.278415e+003	1.502660e-007	
1.278420e+003	1.507172e-007	
1.278425e+003	1.511684e-007	
1.278430e+003	1.516196e-007	
1.278435e+003	1.520704e-007	
1.278439e+003	1.525220e-007	
1.278444e+003	1.529729e-007	
1.278449e+003	1.534245e-007	
1.278454e+003	1.538756e-007	
1.278459e+003	1.543266e-007	
1.278464e+003	1.547780e-007	
1.278469e+003	1.552286e-007	
1.278474e+003	1.557130e-007	
1.278479e+003	1.562077e-007	
1.278483e+003	1.567021e-007	
1.278488e+003	1.571973e-007	
1.278493e+003	1.576922e-007	
1.278498e+003	1.581868e-007	
1.278503e+003	1.586819e-007	
1.278508e+003	1.591766e-007	
1.278513e+003	1.596714e-007	
1.278518e+003	1.601661e-007	
1.278522e+003	1.606609e-007	
1.278527e+003	1.611552e-007	
1.278532e+003	1.616502e-007	
1.278537e+003	1.621449e-007	
1.278542e+003	1.626393e-007	
1.278547e+003	1.631332e-007	
1.278552e+003	1.636281e-007	
1.278557e+003	1.641227e-007	
1.278562e+003	1.646170e-007	
1.278566e+003	1.651118e-007	
1.278571e+003	1.656218e-007	
1.278576e+003	1.661642e-007	
1.278581e+003	1.667087e-007	
1.278586e+003	1.672526e-007	
1.278591e+003	1.677966e-007	
1.278596e+003	1.683411e-007	
